7245,D2O+,e-,,OD,D,,,7.92E-08,-0.50,0.0,,,,,
7246,H2DO+,e-,,O,H2,D,,3.33E-09,-0.50,0.0,,,,,
7247,H2DO+,e-,,O,HD,H,,6.67E-09,-0.50,0.0,,,,,
7248,H2DO+,e-,,OH,D,H,,3.20E-07,-0.50,0.0,,,,,
7249,H2DO+,e-,,OH,HD,,,1.20E-07,-0.50,0.0,,,,,
7250,H2DO+,e-,,OD,H,H,,1.60E-07,-0.50,0.0,,,,,
7251,H2DO+,e-,,OD,H2,,,6.00E-08,-0.50,0.0,,,,,
7252,H2DO+,e-,,H2O,D,,,1.10E-07,-0.50,0.0,,,,,
7253,H2DO+,e-,,HDO,H,,,2.20E-07,-0.50,0.0,,,,,
7254,ND3+,e-,,ND,D,D,,1.55E-07,-0.50,0.0,,,,,
7255,ND3+,e-,,ND2,D,,,1.55E-07,-0.50,0.0,,,,,
7256,CD4+,e-,,CD2,D,D,,1.75E-07,-0.50,0.0,,,,,
7257,CD4+,e-,,CD3,D,,,1.75E-07,-0.50,0.0,,,,,
7258,NH2D2+,e-,,NH2,D,D,,1.70E-07,-0.60,0.0,,,,,
7259,NH2D2+,e-,,NHD,D,H,,3.40E-07,-0.60,0.0,,,,,
7260,NH2D2+,e-,,ND2,H,H,,1.70E-07,-0.60,0.0,,,,,
7261,NH2D2+,e-,,NH2D,D,,,4.53E-07,-0.60,0.0,,,,,
7262,NH2D2+,e-,,NHD2,H,,,2.27E-07,-0.60,0.0,,,,,
7263,CH2D3+,e-,,CH,D2,HD,,3.36E-09,-0.50,0.0,,,,,
7264,CH2D3+,e-,,CD,HD,HD,,3.36E-09,-0.50,0.0,,,,,
7265,CH2D3+,e-,,CD,D2,H2,,1.68E-09,-0.50,0.0,,,,,
7266,CH2D3+,e-,,CH2,D2,D,,7.00E-09,-0.50,0.0,,,,,
7267,CH2D3+,e-,,CHD,HD,D,,1.40E-08,-0.50,0.0,,,,,
7268,CH2D3+,e-,,CHD,D2,H,,1.40E-08,-0.50,0.0,,,,,
7269,CH2D3+,e-,,CD2,H2,D,,7.00E-09,-0.50,0.0,,,,,
7270,CH2D3+,e-,,CD2,HD,H,,1.40E-08,-0.50,0.0,,,,,
7271,CH2D3+,e-,,CH2D,D,D,,4.90E-08,-0.50,0.0,,,,,
7272,CH2D3+,e-,,CH2D,D2,,,2.10E-09,-0.50,0.0,,,,,
7273,CH2D3+,e-,,CHD2,D,H,,9.80E-08,-0.50,0.0,,,,,
7274,CH2D3+,e-,,CHD2,HD,,,4.20E-09,-0.50,0.0,,,,,
7275,CH2D3+,e-,,CD3,H,H,,4.90E-08,-0.50,0.0,,,,,
7276,CH2D3+,e-,,CD3,H2,,,2.10E-09,-0.50,0.0,,,,,
7277,CH2D3+,e-,,CH2D2,D,,,6.70E-09,-0.50,0.0,,,,,
7278,CH2D3+,e-,,CHD3,H,,,4.50E-09,-0.50,0.0,,,,,
7279,HD2O+,e-,,O,HD,D,,1.20E-08,-0.50,0.0,,,,,
7280,HD2O+,e-,,O,D2,H,,6.00E-09,-0.50,0.0,,,,,
7281,HD2O+,e-,,OH,D,D,,3.20E-07,-0.50,0.0,,,,,
7282,HD2O+,e-,,OH,D2,,,6.00E-08,-0.50,0.0,,,,,
7283,HD2O+,e-,,OD,D,H,,1.60E-07,-0.50,0.0,,,,,
7284,HD2O+,e-,,OD,HD,,,1.20E-07,-0.50,0.0,,,,,
7285,HD2O+,e-,,HDO,D,,,2.20E-07,-0.50,0.0,,,,,
7286,HD2O+,e-,,D2O,H,,,1.10E-07,-0.50,0.0,,,,,
7287,NHD3+,e-,,NHD,D,D,,3.40E-07,-0.60,0.0,,,,,
7288,NHD3+,e-,,ND2,D,H,,3.40E-07,-0.60,0.0,,,,,
7289,NHD3+,e-,,NHD2,D,,,6.80E-07,-0.60,0.0,,,,,
7290,NHD3+,e-,,ND3,H,,,6.80E-07,-0.60,0.0,,,,,
7291,CHD4+,e-,,CH,D2,D2,,4.20E-09,-0.50,0.0,,,,,
7292,CHD4+,e-,,CD,D2,HD,,4.20E-09,-0.50,0.0,,,,,
7293,CHD4+,e-,,CHD,D2,D,,1.87E-08,-0.50,0.0,,,,,
7294,CHD4+,e-,,CD2,HD,D,,1.87E-08,-0.50,0.0,,,,,
7295,CHD4+,e-,,CD2,D2,H,,1.87E-08,-0.50,0.0,,,,,
7296,CHD4+,e-,,CHD2,D,D,,9.80E-08,-0.50,0.0,,,,,
7297,CHD4+,e-,,CHD2,D2,,,4.20E-09,-0.50,0.0,,,,,
7298,CHD4+,e-,,CD3,D,H,,9.80E-08,-0.50,0.0,,,,,
7299,CHD4+,e-,,CD3,HD,,,4.20E-09,-0.50,0.0,,,,,
7300,CHD4+,e-,,CHD3,D,,,9.00E-09,-0.50,0.0,,,,,
7301,CHD4+,e-,,CD4,H,,,2.20E-09,-0.50,0.0,,,,,
7302,D3O+,e-,,O,D2,D,,1.00E-08,-0.50,0.0,,,,,
7303,D3O+,e-,,OD,D,D,,4.80E-07,-0.50,0.0,,,,,
7304,D3O+,e-,,OD,D2,,,1.80E-07,-0.50,0.0,,,,,
7305,D3O+,e-,,D2O,D,,,3.30E-07,-0.50,0.0,,,,,
7306,ND4+,e-,,ND2,D,D,,6.80E-07,-0.60,0.0,,,,,
7307,ND4+,e-,,ND3,D,,,6.80E-07,-0.60,0.0,,,,,
7308,CD5+,e-,,CD,D2,D2,,8.40E-09,-0.50,0.0,,,,,
7309,CD5+,e-,,CD2,D2,D,,5.60E-08,-0.50,0.0,,,,,
7310,CD5+,e-,,CD3,D,D,,1.96E-07,-0.50,0.0,,,,,
7311,CD5+,e-,,CD3,D2,,,8.40E-09,-0.50,0.0,,,,,
7312,CD5+,e-,,CD4,D,,,1.12E-08,-0.50,0.0,,,,,
7313,C2+,e-,,C,C,,,3.00E-07,-0.50,0.0,,,,,
7314,C2H+,e-,,CH,C,,,1.35E-07,-0.50,0.0,,,,,
7315,C2H+,e-,,C2,H,,,1.35E-07,-0.50,0.0,,,,,
7316,CN+,e-,,C,N,,,1.80E-07,-0.50,0.0,,,,,
7317,C2D+,e-,,CD,C,,,1.35E-07,-0.50,0.0,,,,,
7318,C2D+,e-,,C2,D,,,1.35E-07,-0.50,0.0,,,,,
7319,C2H2+,e-,,CH,CH,,,9.00E-08,-0.50,0.0,,,,,
7320,C2H2+,e-,,C2,H,H,,9.00E-08,-0.50,0.0,,,,,
7321,C2H2+,e-,,C2H,H,,,9.00E-08,-0.50,0.0,,,,,
7322,HCN+,e-,,CN,H,,,2.00E-07,-0.50,0.0,,,,,
7323,C2HD+,e-,,CD,CH,,,9.00E-08,-0.50,0.0,,,,,
7324,C2HD+,e-,,C2,D,H,,9.00E-08,-0.50,0.0,,,,,
7325,C2HD+,e-,,C2H,D,,,4.50E-08,-0.50,0.0,,,,,
7326,C2HD+,e-,,C2D,H,,,4.50E-08,-0.50,0.0,,,,,
7327,C2H3+,e-,,C2H2,H,,,4.50E-07,-0.50,0.0,,,,,
7328,CO+,e-,,O,C,,,1.00E-07,-0.50,0.0,,,,,
7329,N2+,e-,,N,N,,,3.60E-08,-0.40,0.0,,,,,
7330,DCN+,e-,,CN,D,,,2.00E-07,-0.50,0.0,,,,,
7331,H2NC+,e-,,CN,H2,,,1.80E-08,-0.50,0.0,,,,,
7332,H2NC+,e-,,HNC,H,,,1.80E-07,-0.50,0.0,,,,,
7333,HCNH+,e-,,CN,H,H,,1.80E-07,-0.50,0.0,,,,,
7334,HCNH+,e-,,HCN,H,,,9.00E-08,-0.50,0.0,,,,,
7335,HCNH+,e-,,HNC,H,,,9.00E-08,-0.50,0.0,,,,,
7336,C2H2D+,e-,,C2H2,D,,,1.50E-07,-0.50,0.0,,,,,
7337,C2H2D+,e-,,C2HD,H,,,3.00E-07,-0.50,0.0,,,,,
7338,C2H4+,e-,,C2H2,H,H,,3.00E-07,-0.50,0.0,,,,,
7339,HCO+,e-,,CO,H,,,1.10E-07,-1.00,0.0,,,,,
7340,N2H+,e-,,NH,N,,,6.50E-08,-0.50,0.0,,,,,
7341,N2H+,e-,,N2,H,,,3.50E-08,-0.50,0.0,,,,,
7342,DCNH+,e-,,CN,D,H,,1.80E-07,-0.50,0.0,,,,,
7343,DCNH+,e-,,HNC,D,,,9.00E-08,-0.50,0.0,,,,,
7344,DCNH+,e-,,DCN,H,,,9.00E-08,-0.50,0.0,,,,,
7345,HCND+,e-,,CN,D,H,,1.80E-07,-0.50,0.0,,,,,
7346,HCND+,e-,,HCN,D,,,9.00E-08,-0.50,0.0,,,,,
7347,HCND+,e-,,DNC,H,,,9.00E-08,-0.50,0.0,,,,,
7348,HDNC+,e-,,CN,HD,,,1.80E-08,-0.50,0.0,,,,,
7349,HDNC+,e-,,HNC,D,,,9.00E-08,-0.50,0.0,,,,,
7350,HDNC+,e-,,DNC,H,,,9.00E-08,-0.50,0.0,,,,,
7351,C2H3D+,e-,,C2H2,D,H,,1.50E-07,-0.50,0.0,,,,,
7352,C2H3D+,e-,,C2HD,H,H,,1.50E-07,-0.50,0.0,,,,,
7353,NO+,e-,,N,O,,,4.30E-07,-0.40,0.0,,,,,
7354,DCO+,e-,,CO,D,,,1.10E-07,-1.00,0.0,,,,,
7355,N2D+,e-,,ND,N,,,6.50E-08,-0.50,0.0,,,,,
7356,N2D+,e-,,N2,D,,,3.50E-08,-0.50,0.0,,,,,
7357,H2CO+,e-,,CO,H,H,,5.00E-07,-0.50,0.0,,,,,
7358,H2CO+,e-,,HCO,H,,,1.00E-07,-0.50,0.0,,,,,
7359,HDCO+,e-,,CO,D,H,,5.00E-07,-0.50,0.0,,,,,
7360,HDCO+,e-,,HCO,D,,,5.00E-08,-0.50,0.0,,,,,
7361,HDCO+,e-,,DCO,H,,,5.00E-08,-0.50,0.0,,,,,
7362,H3CO+,e-,,CO,H2,H,,2.00E-07,-0.50,0.0,,,,,
7363,H3CO+,e-,,HCO,H,H,,2.00E-07,-0.50,0.0,,,,,
7364,H3CO+,e-,,H2CO,H,,,2.00E-07,-0.50,0.0,,,,,
7365,O2+,e-,,O,O,,,1.95E-07,-0.70,0.0,,,,,
7366,D2CO+,e-,,CO,D,D,,5.00E-07,-0.50,0.0,,,,,
7367,D2CO+,e-,,DCO,D,,,1.00E-07,-0.50,0.0,,,,,
7368,H2DCO+,e-,,CO,H2,D,,5.00E-08,-0.50,0.0,,,,,
7369,H2DCO+,e-,,CO,HD,H,,1.50E-07,-0.50,0.0,,,,,
7370,H2DCO+,e-,,HCO,D,H,,1.50E-07,-0.50,0.0,,,,,
7371,H2DCO+,e-,,DCO,H,H,,5.00E-08,-0.50,0.0,,,,,
7372,H2DCO+,e-,,H2CO,D,,,6.67E-08,-0.50,0.0,,,,,
7373,H2DCO+,e-,,HDCO,H,,,1.33E-07,-0.50,0.0,,,,,
7374,CH3OH+,e-,,CH3,OH,,,3.00E-07,-0.50,0.0,,,,,
7375,HD2CO+,e-,,CO,HD,D,,1.33E-07,-0.50,0.0,,,,,
7376,HD2CO+,e-,,CO,D2,H,,6.70E-08,-0.50,0.0,,,,,
7377,HD2CO+,e-,,HCO,D,D,,1.00E-07,-0.50,0.0,,,,,
7378,HD2CO+,e-,,DCO,D,H,,1.00E-07,-0.50,0.0,,,,,
7379,HD2CO+,e-,,HDCO,D,,,1.33E-07,-0.50,0.0,,,,,
7380,HD2CO+,e-,,D2CO,H,,,6.70E-08,-0.50,0.0,,,,,
7381,CH2DOH+,e-,,CH2D,OH,,,3.00E-07,-0.50,0.0,,,,,
7382,CH3OD+,e-,,CH3,OD,,,3.00E-07,-0.50,0.0,,,,,
7383,CH3OH2+,e-,,CH3OH,H,,,3.00E-07,-0.50,0.0,,,,,
7384,D3CO+,e-,,CO,D2,D,,2.00E-07,-0.50,0.0,,,,,
7385,D3CO+,e-,,DCO,D,D,,2.00E-07,-0.50,0.0,,,,,
7386,D3CO+,e-,,D2CO,D,,,2.00E-07,-0.50,0.0,,,,,
7387,CH3OHD+,e-,,CH3OH,D,,,1.50E-07,-0.50,0.0,,,,,
7388,CH3OHD+,e-,,CH3OD,H,,,1.50E-07,-0.50,0.0,,,,,
7389,CH2DOH2+,e-,,CH2DOH,H,,,3.00E-07,-0.50,0.0,,,,,
7390,C3+,e-,,C2,C,,,3.00E-07,-0.50,0.0,,,,,
7391,C3H+,e-,,C2H,C,,,1.50E-07,-0.50,0.0,,,,,
7392,C3H+,e-,,C3,H,,,1.50E-07,-0.50,0.0,,,,,
7393,CCN+,e-,,C2,N,,,1.50E-07,-0.50,0.0,,,,,
7394,CCN+,e-,,CN,C,,,1.50E-07,-0.50,0.0,,,,,
7395,CNC+,e-,,CN,C,,,3.00E-07,-0.50,0.0,,,,,
7396,C3D+,e-,,C2D,C,,,1.50E-07,-0.50,0.0,,,,,
7397,C3D+,e-,,C3,D,,,1.50E-07,-0.50,0.0,,,,,
7398,C3H2+,e-,,C2,CH2,,,3.00E-08,-0.50,0.0,,,,,
7399,C3H2+,e-,,C2H2,C,,,3.00E-08,-0.50,0.0,,,,,
7400,C3H2+,e-,,C3,H,H,,6.00E-08,-0.50,0.0,,,,,
7401,C3H2+,e-,,C3,H2,,,6.00E-08,-0.50,0.0,,,,,
7402,C3H2+,e-,,C3H,H,,,3.00E-07,-0.50,0.0,,,,,
7403,C3HD+,e-,,C2,CHD,,,3.00E-08,-0.50,0.0,,,,,
7404,C3HD+,e-,,C2HD,C,,,3.00E-08,-0.50,0.0,,,,,
7405,C3HD+,e-,,C3,D,H,,6.00E-08,-0.50,0.0,,,,,
7406,C3HD+,e-,,C3,HD,,,6.00E-08,-0.50,0.0,,,,,
7407,C3HD+,e-,,C3H,D,,,1.50E-07,-0.50,0.0,,,,,
7408,C3HD+,e-,,C3D,H,,,1.50E-07,-0.50,0.0,,,,,
7409,C3H3+,e-,,C3H2,H,,,5.00E-08,-0.50,0.0,,,,,
7410,C2O+,e-,,CO,C,,,3.00E-07,-0.50,0.0,,,,,
7411,C3H2D+,e-,,C3H2,D,,,1.67E-08,-0.50,0.0,,,,,
7412,C3H2D+,e-,,C3HD,H,,,3.33E-08,-0.50,0.0,,,,,
7413,C3H4+,e-,,C3H3,H,,,2.00E-07,-0.50,0.0,,,,,
7414,HC2O+,e-,,CO,CH,,,1.00E-07,-0.50,0.0,,,,,
7415,CH3CN+,e-,,CH2,HCN,,,1.50E-07,-0.50,0.0,,,,,
7416,C3H3D+,e-,,C3H3,D,,,5.00E-08,-0.50,0.0,,,,,
7417,C3H3D+,e-,,C3H2D,H,,,1.50E-07,-0.50,0.0,,,,,
7418,C3H5+,e-,,C3H3,H2,,,1.50E-07,-0.50,0.0,,,,,
7419,C3H5+,e-,,C3H4,H,,,1.50E-07,-0.50,0.0,,,,,
7420,DC2O+,e-,,CO,CD,,,1.00E-07,-0.50,0.0,,,,,
7421,CH2CO+,e-,,CH2,CO,,,2.00E-07,-0.50,0.0,,,,,
7422,CH2CO+,e-,,C2,H2O,,,2.00E-07,-0.50,0.0,,,,,
7423,CH2CO+,e-,,C2H2,O,,,2.00E-07,-0.50,0.0,,,,,
7424,CH2DCN+,e-,,CH2,DCN,,,1.50E-07,-0.50,0.0,,,,,
7425,H4C2N+,e-,,CH3CN,H,,,1.50E-07,-0.50,0.0,,,,,
7426,C3H4D+,e-,,C3H3,HD,,,9.00E-08,-0.50,0.0,,,,,
7427,C3H4D+,e-,,C3H2D,H2,,,6.00E-08,-0.50,0.0,,,,,
7428,C3H4D+,e-,,C3H4,D,,,3.00E-08,-0.50,0.0,,,,,
7429,C3H4D+,e-,,C3H3D,H,,,1.20E-07,-0.50,0.0,,,,,
7430,CHDCO+,e-,,CHD,CO,,,2.00E-07,-0.50,0.0,,,,,
7431,CHDCO+,e-,,C2,HDO,,,2.00E-07,-0.50,0.0,,,,,
7432,CHDCO+,e-,,C2HD,O,,,2.00E-07,-0.50,0.0,,,,,
7433,CH3CO+,e-,,CH3,CO,,,3.00E-07,-0.50,0.0,,,,,
7434,CH3CO+,e-,,CH2CO,H,,,3.00E-07,-0.50,0.0,,,,,
7435,H3DC2N+,e-,,CH3CN,D,,,3.75E-08,-0.50,0.0,,,,,
7436,H3DC2N+,e-,,CH2DCN,H,,,1.12E-07,-0.50,0.0,,,,,
7437,CO2+,e-,,O,CO,,,3.80E-07,-0.50,0.0,,,,,
7438,CH2DCO+,e-,,CH2D,CO,,,3.00E-07,-0.50,0.0,,,,,
7439,CH2DCO+,e-,,CH2CO,D,,,1.00E-07,-0.50,0.0,,,,,
7440,CH2DCO+,e-,,CHDCO,H,,,2.00E-07,-0.50,0.0,,,,,
7441,HCO2+,e-,,CO,OH,,,1.00E-07,-0.50,0.0,,,,,
7442,HCO2+,e-,,CO2,H,,,2.40E-07,-0.50,0.0,,,,,
7443,DCO2+,e-,,CO,OD,,,1.00E-07,-0.50,0.0,,,,,
7444,DCO2+,e-,,CO2,D,,,2.40E-07,-0.50,0.0,,,,,
7445,C4+,e-,,C2,C2,,,3.00E-07,-0.50,0.0,,,,,
7446,C4H+,e-,,C4,H,,,3.00E-07,-0.50,0.0,,,,,
7447,C3N+,e-,,C2,CN,,,3.00E-07,-0.50,0.0,,,,,
7448,C4D+,e-,,C4,D,,,3.00E-07,-0.50,0.0,,,,,
7449,C4H2+,e-,,C4H,H,,,3.00E-07,-0.50,0.0,,,,,
7450,HC3N+,e-,,C2,HCN,,,3.00E-07,-0.50,0.0,,,,,
7451,HC3N+,e-,,C2H,CN,,,3.00E-07,-0.50,0.0,,,,,
7452,C4HD+,e-,,C4H,D,,,1.50E-07,-0.50,0.0,,,,,
7453,C4HD+,e-,,C4D,H,,,1.50E-07,-0.50,0.0,,,,,
7454,C3O+,e-,,C2,CO,,,3.00E-07,-0.50,0.0,,,,,
7455,DC3N+,e-,,C2,DCN,,,3.00E-07,-0.50,0.0,,,,,
7456,DC3N+,e-,,C2D,CN,,,3.00E-07,-0.50,0.0,,,,,
7457,H2C3N+,e-,,C2H2,CN,,,3.00E-07,-0.50,0.0,,,,,
7458,H2C3N+,e-,,C3N,H2,,,2.00E-08,-0.50,0.0,,,,,
7459,H2C3N+,e-,,HC3N,H,,,3.00E-07,-0.50,0.0,,,,,
7460,HC3O+,e-,,C3O,H,,,3.00E-07,-0.50,0.0,,,,,
7461,HDC3N+,e-,,C2HD,CN,,,3.00E-07,-0.50,0.0,,,,,
7462,HDC3N+,e-,,C3N,HD,,,2.00E-08,-0.50,0.0,,,,,
7463,HDC3N+,e-,,HC3N,D,,,1.50E-07,-0.50,0.0,,,,,
7464,HDC3N+,e-,,DC3N,H,,,1.50E-07,-0.50,0.0,,,,,
7465,DC3O+,e-,,C3O,D,,,3.00E-07,-0.50,0.0,,,,,
7466,C3H2O+,e-,,C2H2,CO,,,1.50E-07,-0.50,0.0,,,,,
7467,C3H2O+,e-,,C3O,H,H,,1.50E-07,-0.50,0.0,,,,,
7468,C3HDO+,e-,,C2HD,CO,,,1.50E-07,-0.50,0.0,,,,,
7469,C3HDO+,e-,,C3O,D,H,,1.50E-07,-0.50,0.0,,,,,
7470,H3C3O+,e-,,C3O,H2,H,,3.00E-07,-0.50,0.0,,,,,
7471,H2DC3O+,e-,,C3O,H2,D,,1.00E-07,-0.50,0.0,,,,,
7472,H2DC3O+,e-,,C3O,HD,H,,2.00E-07,-0.50,0.0,,,,,
7473,H4C4N+,e-,,CH3,HC3N,,,1.00E-06,-0.30,0.0,,,,,
7474,H3DC4N+,e-,,CH3,DC3N,,,2.50E-07,-0.30,0.0,,,,,
7475,H3DC4N+,e-,,CH2D,HC3N,,,7.50E-07,-0.30,0.0,,,,,
7476,C7+,e-,,C4,C3,,,3.00E-07,-0.50,0.0,,,,,
7477,H+,e-,,H,PHOTON,,,3.50E-12,-0.80,0.0,,,,,
7478,D+,e-,,D,PHOTON,,,3.50E-12,-0.80,0.0,,,,,
7479,He+,e-,,He,PHOTON,,,2.36E-12,-0.60,0.0,,,,,
7480,C+,e-,,C,PHOTON,,,4.40E-12,-0.60,0.0,,,,,
7481,N+,e-,,N,PHOTON,,,3.80E-12,-0.60,0.0,,,,,
7482,CH3+,e-,,CH3,PHOTON,,,1.10E-10,-0.50,0.0,,,,,
7483,O+,e-,,O,PHOTON,,,3.40E-12,-0.60,0.0,,,,,
7484,CH2D+,e-,,CH2D,PHOTON,,,1.10E-10,-0.50,0.0,,,,,
7485,CHD2+,e-,,CHD2,PHOTON,,,1.10E-10,-0.50,0.0,,,,,
7486,CD3+,e-,,CD3,PHOTON,,,1.10E-10,-0.50,0.0,,,,,
7487,Mg+,e-,,Mg,PHOTON,,,2.80E-12,-0.90,0.0,,,,,
7488,H2CO+,e-,,H2CO,PHOTON,,,1.10E-10,-0.70,0.0,,,,,
7489,HDCO+,e-,,HDCO,PHOTON,,,1.10E-10,-0.70,0.0,,,,,
7490,D2CO+,e-,,D2CO,PHOTON,,,1.10E-10,-0.70,0.0,,,,,
7491,Fe+,e-,,Fe,PHOTON,,,3.70E-12,-0.60,0.0,,,,,
7492,C,PHOTON,,C+,e-,,,3.00E-10,0.00,3.0,,,,,
7493,CH,PHOTON,,CH+,e-,,,7.60E-10,0.00,3.0,,,,,
7494,CD,PHOTON,,CD+,e-,,,7.60E-10,0.00,3.0,,,,,
7495,CH2,PHOTON,,CH2+,e-,,,1.00E-09,0.00,2.0,,,,,
7496,NH,PHOTON,,NH+,e-,,,1.00E-11,0.00,2.0,,,,,
7497,CHD,PHOTON,,CHD+,e-,,,1.00E-09,0.00,2.0,,,,,
7498,CH3,PHOTON,,CH3+,e-,,,1.00E-10,0.00,2.0,,,,,
7499,ND,PHOTON,,ND+,e-,,,1.00E-11,0.00,2.0,,,,,
7500,CD2,PHOTON,,CD2+,e-,,,1.00E-09,0.00,2.0,,,,,
7501,NH2,PHOTON,,NH2+,e-,,,1.73E-10,0.00,3.0,,,,,
7502,CH2D,PHOTON,,CH2D+,e-,,,1.00E-10,0.00,2.0,,,,,
7503,OH,PHOTON,,OH+,e-,,,1.60E-12,0.00,3.0,,,,,
7504,NHD,PHOTON,,NHD+,e-,,,1.73E-10,0.00,3.0,,,,,
7505,CHD2,PHOTON,,CHD2+,e-,,,1.00E-10,0.00,2.0,,,,,
7506,NH3,PHOTON,,NH3+,e-,,,1.80E-10,0.00,3.0,,,,,
7507,OD,PHOTON,,OD+,e-,,,1.60E-12,0.00,3.0,,,,,
7508,H2O,PHOTON,,H2O+,e-,,,3.30E-11,0.00,4.0,,,,,
7509,ND2,PHOTON,,ND2+,e-,,,1.73E-10,0.00,3.0,,,,,
7510,CD3,PHOTON,,CD3+,e-,,,1.00E-10,0.00,2.0,,,,,
7511,NH2D,PHOTON,,NH2D+,e-,,,1.80E-10,0.00,3.0,,,,,
7512,HDO,PHOTON,,HDO+,e-,,,3.30E-11,0.00,4.0,,,,,
7513,NHD2,PHOTON,,NHD2+,e-,,,1.80E-10,0.00,3.0,,,,,
7514,D2O,PHOTON,,D2O+,e-,,,3.30E-11,0.00,4.0,,,,,
7515,ND3,PHOTON,,ND3+,e-,,,1.80E-10,0.00,3.0,,,,,
7516,Mg,PHOTON,,Mg+,e-,,,7.90E-11,0.00,2.0,,,,,
7517,C2,PHOTON,,C2+,e-,,,4.10E-10,0.00,4.0,,,,,
7518,C2H,PHOTON,,C2H+,e-,,,1.00E-11,0.00,2.0,,,,,
7519,C2D,PHOTON,,C2D+,e-,,,1.00E-11,0.00,2.0,,,,,
7520,C2H2,PHOTON,,C2H2+,e-,,,4.60E-10,0.00,3.0,,,,,
7521,C2HD,PHOTON,,C2HD+,e-,,,4.60E-10,0.00,3.0,,,,,
7522,C2H3,PHOTON,,C2H3+,e-,,,3.00E-10,0.00,2.0,,,,,
7523,C2H2D,PHOTON,,C2H2D+,e-,,,3.00E-10,0.00,2.0,,,,,
7524,HCO,PHOTON,,HCO+,e-,,,5.60E-10,0.00,2.0,,,,,
7525,NO,PHOTON,,NO+,e-,,,2.60E-10,0.00,2.0,,,,,
7526,DCO,PHOTON,,DCO+,e-,,,5.60E-10,0.00,2.0,,,,,
7527,H2CO,PHOTON,,HCO+,H,e-,,1.40E-11,0.00,3.0,,,,,
7528,H2CO,PHOTON,,H2CO+,e-,,,4.70E-10,0.00,3.0,,,,,
7529,HDCO,PHOTON,,HCO+,D,e-,,7.00E-12,0.00,3.0,,,,,
7530,HDCO,PHOTON,,DCO+,H,e-,,7.00E-12,0.00,3.0,,,,,
7531,HDCO,PHOTON,,HDCO+,e-,,,4.70E-10,0.00,3.0,,,,,
7532,O2,PHOTON,,O2+,e-,,,5.60E-11,0.00,4.0,,,,,
7533,D2CO,PHOTON,,DCO+,D,e-,,1.40E-11,0.00,3.0,,,,,
7534,D2CO,PHOTON,,D2CO+,e-,,,4.70E-10,0.00,3.0,,,,,
7535,CH3OH,PHOTON,,H3CO+,H,e-,,1.30E-10,0.00,3.0,,,,,
7536,CH3OH,PHOTON,,CH3OH+,e-,,,1.30E-10,0.00,3.0,,,,,
7537,CH3OD,PHOTON,,H3CO+,D,e-,,1.30E-10,0.00,3.0,,,,,
7538,CH3OD,PHOTON,,CH3OD+,e-,,,1.30E-10,0.00,3.0,,,,,
7539,CH2DOH,PHOTON,,H2DCO+,H,e-,,1.30E-10,0.00,3.0,,,,,
7540,CH2DOH,PHOTON,,CH2DOH+,e-,,,1.30E-10,0.00,3.0,,,,,
7541,C3H4,PHOTON,,C3H4+,e-,,,2.20E-09,0.00,2.0,,,,,
7542,CH3CN,PHOTON,,CH3CN+,e-,,,6.20E-10,0.00,3.0,,,,,
7543,C3H3D,PHOTON,,C3H3D+,e-,,,2.20E-09,0.00,2.0,,,,,
7544,CH2CO,PHOTON,,CH2CO+,e-,,,6.60E-10,0.00,3.0,,,,,
7545,CH2DCN,PHOTON,,CH2DCN+,e-,,,6.20E-10,0.00,3.0,,,,,
7546,CHDCO,PHOTON,,CHDCO+,e-,,,6.60E-10,0.00,3.0,,,,,
7547,C4H2,PHOTON,,C4H2+,e-,,,4.60E-10,0.00,2.0,,,,,
7548,C4HD,PHOTON,,C4HD+,e-,,,4.60E-10,0.00,2.0,,,,,
7549,Fe,PHOTON,,Fe+,e-,,,2.80E-10,0.00,2.0,,,,,
7550,H2,PHOTON,,H,H,,,5.18E-11,0.00,0.0,,,,,
7551,HD,PHOTON,,H,D,,,5.18E-11,0.00,2.0,,,,,
7552,D2,PHOTON,,D,D,,,5.18E-11,0.00,2.0,,,,,
7553,CH,PHOTON,,C,H,,,8.60E-10,0.00,1.0,,,,,
7554,CD,PHOTON,,C,D,,,8.60E-10,0.00,1.0,,,,,
7555,CH2,PHOTON,,CH,H,,,7.20E-10,0.00,2.0,,,,,
7556,NH,PHOTON,,N,H,,,5.00E-10,0.00,2.0,,,,,
7557,CHD,PHOTON,,CH,D,,,3.60E-10,0.00,2.0,,,,,
7558,CHD,PHOTON,,CD,H,,,3.60E-10,0.00,2.0,,,,,
7559,CH3,PHOTON,,CH,H2,,,2.50E-10,0.00,2.0,,,,,
7560,CH3,PHOTON,,CH2,H,,,2.50E-10,0.00,2.0,,,,,
7561,ND,PHOTON,,N,D,,,5.00E-10,0.00,2.0,,,,,
7562,CD2,PHOTON,,CD,D,,,7.20E-10,0.00,2.0,,,,,
7563,NH2,PHOTON,,NH,H,,,3.90E-10,0.00,2.0,,,,,
7564,CH2D,PHOTON,,CH,HD,,,1.67E-11,0.00,2.0,,,,,
7565,CH2D,PHOTON,,CD,H2,,,8.33E-11,0.00,2.0,,,,,
7566,CH2D,PHOTON,,CH2,D,,,8.33E-11,0.00,2.0,,,,,
7567,CH2D,PHOTON,,CHD,H,,,1.67E-11,0.00,2.0,,,,,
7568,CH4,PHOTON,,CH,H2,H,,2.20E-10,0.00,2.0,,,,,
